国家,年份,预期寿命,成人死亡率,婴儿死亡数,酒精消费,五岁以下死亡数,乙肝疫苗接种率,麻疹病例数,BMI指数,脊髓灰质炎疫苗接种率,白喉疫苗接种率,HIV/AIDS死亡率,GDP人均,人口数量(百万),10-19岁消瘦率,5-9岁消瘦率,受教育年限,发达国家,发展中国家
Mexico,2014,74.9,112.2355,14.4,3.94,16.8,84,95,27.8,87,87,0.16,9426,120.36,1.6,1.5,8.4,0,1
Mexico,2013,74.9,113.631,14.9,3.81,17.3,82,76,27.7,83,83,0.16,9283,118.83,1.6,1.5,8.4,0,1
Mexico,2012,75.0,115.0265,15.4,3.86,17.9,99,92,27.7,99,99,0.16,9280,117.27,1.6,1.5,8.6,0,1
Mexico,2011,75.0,116.3525,15.9,4.0,18.5,98,97,27.6,97,97,0.16,9076,115.7,1.6,1.6,8.4,0,1
Mexico,2010,75.1,117.679,16.4,4.05,19.2,93,91,27.5,95,95,0.16,8879,114.09,1.6,1.6,8.0,0,1
Mexico,2009,75.1,119.005,17.0,4.37,19.9,95,92,27.5,95,95,0.16,8569,112.46,1.7,1.6,8.2,0,1
Mexico,2008,75.2,120.3315,17.6,4.27,20.6,97,94,27.4,96,96,0.16,9181,110.82,1.7,1.6,8.0,0,1
Mexico,2007,75.3,121.657,18.2,4.24,21.3,98,85,27.3,98,98,0.15,9214,109.17,1.7,1.7,8.0,0,1
Mexico,2006,75.3,122.558,18.8,5.2,22.1,98,91,27.2,98,98,0.16,9143,107.56,1.8,1.7,8.0,0,1
Mexico,2005,75.3,123.4585,19.5,5.03,22.9,98,97,27.2,98,98,0.15,8878,106.01,1.8,1.7,7.6,0,1
Mexico,2004,75.2,124.359,20.2,5.0,23.9,98,97,27.1,98,98,0.15,8801,104.51,1.8,1.8,7.4,0,1
Mexico,2003,75.1,125.2595,21.0,5.01,24.9,98,96,27.0,98,98,0.15,8587,103.08,1.9,1.8,7.1,0,1
Mexico,2002,74.9,126.16,21.9,4.92,26.0,97,89,26.9,98,97,0.15,8581,101.68,1.9,1.8,7.0,0,1
Mexico,2001,74.7,127.9115,22.8,5.02,27.1,97,99,26.8,97,97,0.15,8703,100.3,1.9,1.9,6.8,0,1
Mexico,2000,74.3,129.6625,23.8,5.16,28.4,97,98,26.7,97,97,0.15,8862,98.9,2.0,1.9,6.7,0,1
"Micronesia, Fed. Sts.",2015,67.3,164.871,24.2,1.59,28.9,78,65,29.6,71,72,0.17,2907,0.11,0.2,0.2,8.0,0,1
"Micronesia, Fed. Sts.",2014,67.2,166.2535,24.9,1.51,29.9,81,65,29.6,76,77,0.17,2815,0.11,0.2,0.2,8.0,0,1
"Micronesia, Fed. Sts.",2013,67.0,167.636,25.6,1.6,30.7,83,65,29.5,81,81,0.17,2923,0.11,0.2,0.2,8.0,0,1
"Micronesia, Fed. Sts.",2012,66.8,169.018,26.2,2.89,31.6,82,65,29.4,81,81,0.17,3076,0.1,0.2,0.2,7.7,0,1
"Micronesia, Fed. Sts.",2011,66.6,170.0125,26.8,1.87,32.3,83,65,29.4,83,84,0.17,3167,0.1,0.2,0.2,7.4,0,1
"Micronesia, Fed. Sts.",2010,66.5,171.007,27.4,1.75,33.1,88,65,29.3,85,85,0.17,3085,0.1,0.2,0.2,7.2,0,1
"Micronesia, Fed. Sts.",2009,66.3,172.001,27.8,2.05,33.7,89,65,29.3,81,91,0.17,3015,0.1,0.2,0.2,7.0,0,1
"Micronesia, Fed. Sts.",2008,66.1,172.9955,28.2,1.97,34.2,89,65,29.2,88,85,0.17,2966,0.1,0.2,0.2,6.7,0,1
"Micronesia, Fed. Sts.",2007,65.9,173.9905,28.4,1.63,34.5,90,65,29.1,79,79,0.17,3013,0.1,0.2,0.2,6.5,0,1
"Micronesia, Fed. Sts.",2006,65.7,175.731,28.5,1.73,34.6,84,65,29.1,81,67,0.17,3042,0.11,0.2,0.2,6.3,0,1
"Micronesia, Fed. Sts.",2005,65.5,177.472,28.6,1.9,34.7,91,65,29.0,94,94,0.17,3023,0.11,0.2,0.2,6.0,0,1
"Micronesia, Fed. Sts.",2004,65.3,179.2125,28.7,2.03,34.8,80,65,29.0,82,78,0.17,2949,0.11,0.2,0.2,5.8,0,1
"Micronesia, Fed. Sts.",2003,65.1,180.9535,29.0,3.16,35.2,89,65,28.9,88,92,0.17,3035,0.11,0.2,0.2,5.5,0,1
"Micronesia, Fed. Sts.",2002,64.9,182.694,29.4,2.79,35.9,85,65,28.9,84,84,0.17,2984,0.11,0.2,0.2,5.3,0,1
"Micronesia, Fed. Sts.",2001,64.7,183.8285,30.0,2.83,36.7,81,65,28.8,79,75,0.17,2964,0.11,0.3,0.2,5.1,0,1
"Micronesia, Fed. Sts.",2000,64.6,184.963,30.8,2.23,37.8,87,65,28.8,85,85,0.17,2895,0.11,0.3,0.3,4.8,0,1
Moldova,2015,71.5,171.2775,13.6,6.76,15.8,88,92,27.0,88,87,0.36,2732,2.83,2.7,2.8,11.6,0,1
Moldova,2014,71.3,172.978,13.7,7.4,16.0,92,92,26.9,92,90,0.36,2720,2.86,2.7,2.8,11.6,0,1
Moldova,2013,71.0,174.6775,14.0,8.48,16.3,91,92,26.8,92,90,0.37,2589,2.86,2.7,2.9,11.6,0,1
Moldova,2012,70.6,176.378,14.2,8.3,16.5,94,92,26.8,92,92,0.39,2374,2.86,2.7,2.9,11.4,0,1
Moldova,2011,70.1,186.748,14.5,8.21,16.8,96,92,26.7,96,93,0.41,2388,2.86,2.8,3.0,11.1,0,1
Moldova,2010,69.6,197.1175,14.7,6.92,17.1,98,92,26.6,97,90,0.42,2255,2.86,2.8,3.0,11.1,0,1
Moldova,2009,69.1,207.4875,15.0,6.24,17.4,89,92,26.6,87,85,0.43,2103,2.86,2.9,3.1,11.0,0,1
Moldova,2008,68.7,217.857,15.3,7.72,17.8,97,92,26.5,96,90,0.43,2235,2.87,2.9,3.1,10.9,0,1
Moldova,2007,68.3,228.2265,15.7,7.81,18.3,95,92,26.4,93,92,0.44,2069,2.87,3.0,3.2,10.9,0,1
Moldova,2006,68.0,229.8025,16.3,7.94,19.0,98,92,26.4,98,97,0.42,2004,2.88,3.1,3.3,10.6,0,1
Moldova,2005,67.8,231.378,17.1,11.81,20.1,99,92,26.3,99,98,0.39,1907,2.89,3.1,3.3,10.4,0,1
Moldova,2004,67.7,232.9535,18.3,7.61,21.5,99,92,26.2,98,98,0.35,1770,2.9,3.2,3.4,10.1,0,1
Moldova,2003,67.5,234.529,19.8,6.27,23.3,99,92,26.1,98,98,0.32,1644,2.9,3.3,3.5,9.8,0,1
Moldova,2002,67.4,236.105,21.7,5.84,25.8,99,92,26.0,98,97,0.28,1538,2.91,3.4,3.6,9.6,0,1
Moldova,2001,67.2,238.655,23.9,6.34,28.6,94,92,26.0,98,97,0.25,1423,2.92,3.5,3.6,9.3,0,1
Moldova,2000,67.0,241.2055,26.2,6.76,31.5,92,92,25.9,97,95,0.23,1338,2.92,3.6,3.7,9.0,0,1
Mongolia,2015,69.1,212.841,16.6,8.35,19.4,99,98,26.1,99,99,0.01,3875,3.0,2.2,2.3,10.1,0,1
Mongolia,2014,68.9,215.2245,17.4,9.88,20.4,99,98,26.0,99,99,0.02,3860,2.94,2.2,2.3,10.1,0,1
Mongolia,2013,68.6,217.6085,18.3,12.58,21.5,98,97,25.8,98,98,0.02,3651,2.88,2.2,2.3,10.0,0,1
Mongolia,2012,68.2,219.993,19.4,7.53,22.8,99,98,25.7,99,99,0.02,3336,2.82,2.2,2.3,9.9,0,1
Mongolia,2011,67.8,225.0725,20.6,6.65,24.4,99,98,25.6,99,99,0.02,3028,2.77,2.2,2.3,9.8,0,1
Mongolia,2010,67.4,230.153,22.1,7.73,26.3,96,95,25.4,96,96,0.02,2630,2.72,2.2,2.3,9.5,0,1
Mongolia,2009,66.9,235.233,23.9,6.56,28.6,97,97,25.3,96,95,0.02,2515,2.67,2.2,2.3,9.1,0,1
Mongolia,2008,66.4,240.3135,25.9,8.92,31.2,96,96,25.2,95,96,0.02,2588,2.63,2.2,2.3,9.0,0,1
Mongolia,2007,66.0,245.3935,28.1,9.12,34.1,98,97,25.0,99,95,0.02,2411,2.59,2.2,2.4,8.9,0,1
Mongolia,2006,65.5,249.112,30.5,4.59,37.4,98,96,24.9,98,99,0.02,2217,2.56,2.2,2.4,8.8,0,1
Mongolia,2005,65.1,252.831,33.1,5.17,40.9,98,98,24.8,99,99,0.02,2068,2.53,2.3,2.4,8.6,0,1
Mongolia,2004,64.7,256.5495,35.9,1.7,44.9,98,98,24.7,99,99,0.02,1952,2.5,2.3,2.4,8.5,0,1
Mongolia,2003,64.2,260.269,38.9,1.67,49.1,98,98,24.6,98,98,0.02,1784,2.47,2.4,2.5,8.4,0,1
Mongolia,2002,63.8,263.9875,42.0,2.41,53.7,98,96,24.5,98,98,0.01,1685,2.44,2.4,2.5,8.4,0,1
Mongolia,2001,63.3,266.119,45.3,2.18,58.5,95,95,24.4,95,95,0.01,1624,2.42,2.5,2.6,8.3,0,1
Mongolia,2000,62.9,268.2505,48.6,2.15,63.5,93,75,24.3,94,94,0.01,1592,2.4,2.6,2.6,8.2,0,1
Montenegro,2015,76.4,100.861,3.3,8.49,4.0,82,94,26.5,89,89,0.03,6517,0.62,1.8,1.8,11.3,0,1
Montenegro,2014,76.4,102.857,3.7,8.55,4.4,87,95,26.4,91,91,0.03,6307,0.62,1.8,1.9,11.3,0,1
Montenegro,2013,76.5,104.853,4.1,9.62,4.9,90,94,26.3,94,94,0.03,6203,0.62,1.8,1.9,11.2,0,1
Montenegro,2012,76.2,106.849,4.6,9.37,5.5,90,97,26.2,94,94,0.03,5996,0.62,1.9,1.9,11.2,0,1
Montenegro,2011,76.0,110.706,5.1,9.02,6.1,91,97,26.1,95,95,0.03,6169,0.62,1.9,2.0,11.1,0,1
Montenegro,2010,76.0,114.563,5.7,9.94,6.7,90,97,26.1,93,94,0.03,5982,0.62,2.0,2.0,11.1,0,1
Montenegro,2009,75.1,118.42,6.3,10.17,7.4,87,96,26.0,91,92,0.03,5834,0.62,2.0,2.1,11.0,0,1
Montenegro,2008,75.1,122.2765,7.0,10.89,8.1,93,96,25.9,95,95,0.03,6206,0.62,2.1,2.1,10.9,0,1
Montenegro,2007,74.3,126.1335,7.7,9.68,8.9,90,95,25.8,92,92,0.03,5798,0.62,2.1,2.2,10.8,0,1
Montenegro,2006,73.8,128.5365,8.4,10.38,9.7,90,96,25.8,90,90,0.03,5436,0.62,2.2,2.2,10.7,0,1
Montenegro,2005,74.0,130.9385,9.2,10.3,10.5,91,96,25.7,92,92,0.03,5013,0.61,2.3,2.3,10.5,0,1
Montenegro,2004,73.4,133.3415,9.9,10.12,11.4,91,95,25.6,92,91,0.02,4819,0.61,2.3,2.4,10.4,0,1
Montenegro,2003,73.3,135.7445,10.6,10.3,12.2,91,96,25.5,92,91,0.02,4623,0.61,2.4,2.4,10.3,0,1
Montenegro,2002,73.2,138.1465,11.4,10.24,12.9,91,96,25.4,92,91,0.02,4529,0.61,2.5,2.5,10.3,0,1
Montenegro,2001,73.2,138.1465,12.0,10.22,13.6,91,95,25.3,92,91,0.02,4462,0.61,2.5,2.6,10.3,0,1
Montenegro,2000,73.2,138.1465,12.5,10.25,14.2,91,96,25.2,92,91,0.01,4432,0.6,2.6,2.7,10.3,0,1
Morocco,2015,75.7,70.9135,20.2,0.39,23.5,99,95,25.9,99,99,0.03,2875,34.66,6.4,6.2,5.0,0,1
Morocco,2014,75.5,72.144,21.3,0.41,24.9,99,54,25.8,99,99,0.04,2789,34.19,6.4,6.2,5.0,0,1
Morocco,2013,75.2,73.374,22.6,0.46,26.3,99,75,25.7,99,99,0.04,2755,33.72,6.4,6.2,4.8,0,1
Morocco,2012,75.0,74.6045,23.9,0.46,27.8,99,75,25.6,99,99,0.04,2673,33.24,6.3,6.2,4.6,0,1
Morocco,2011,74.7,78.776,25.3,0.46,29.5,98,68,25.5,98,99,0.05,2631,32.78,6.3,6.2,4.4,0,1
Morocco,2010,74.4,82.9485,26.8,0.47,31.2,98,73,25.4,99,99,0.05,2534,32.34,6.3,6.2,4.2,0,1
Morocco,2009,74.0,87.1205,28.4,0.53,33.0,98,72,25.3,99,99,0.05,2473,31.93,6.4,6.2,4.2,0,1
Morocco,2008,73.5,91.2925,30.1,0.5,35.0,97,71,25.3,99,99,0.05,2402,31.54,6.4,6.3,4.1,0,1
Morocco,2007,73.0,95.4645,31.8,0.48,37.1,95,92,25.2,95,95,0.05,2295,31.16,6.4,6.3,4.0,0,1
Morocco,2006,72.4,104.479,33.6,0.48,39.3,95,92,25.1,97,97,0.05,2242,30.8,6.4,6.3,4.0,0,1
Morocco,2005,71.7,113.494,35.5,0.46,41.5,96,92,25.0,98,98,0.05,2109,30.46,6.5,6.3,3.9,0,1
Morocco,2004,71.1,122.5085,37.2,0.47,43.7,95,91,24.9,97,97,0.06,2066,30.12,6.5,6.4,3.8,0,1
Morocco,2003,70.4,131.523,39.0,0.48,45.9,90,92,24.9,91,91,0.06,1995,29.78,6.6,6.4,3.7,0,1
Morocco,2002,69.8,140.5375,40.6,0.46,48.0,92,92,24.8,94,94,0.06,1905,29.45,6.6,6.5,3.6,0,1
Morocco,2001,69.2,146.7395,42.3,0.45,50.1,84,91,24.7,93,96,0.06,1870,29.13,6.7,6.5,3.5,0,1
Morocco,2000,68.7,152.9405,43.9,0.45,52.3,43,92,24.6,95,95,0.06,1763,28.79,6.7,6.6,3.4,0,1
Mozambique,2015,57.2,332.583,61.3,1.22,84.0,88,64,22.7,88,80,3.5,590,27.04,3.6,3.5,3.5,0,1
Mozambique,2014,56.1,344.63,63.0,1.08,88.4,79,64,22.6,88,79,3.5,569,26.29,3.6,3.5,3.4,0,1
Mozambique,2013,54.9,356.677,64.7,1.0,92.3,78,64,22.5,84,78,3.5,544,25.56,3.6,3.5,3.4,0,1
Mozambique,2012,53.9,368.724,66.4,0.97,96.3,76,64,22.5,81,76,3.5,523,24.86,3.6,3.5,3.3,0,1
Mozambique,2011,53.0,375.404,68.8,0.89,100.5,76,64,22.4,77,76,3.5,502,24.19,3.7,3.6,3.2,0,1
Mozambique,2010,52.3,382.0835,72.5,0.79,104.9,74,64,22.3,73,74,3.5,480,23.53,3.7,3.6,3.2,0,1
Mozambique,2009,51.7,388.763,72.7,0.69,107.3,74,64,22.3,74,74,3.5,463,22.89,3.7,3.6,3.1,0,1
Mozambique,2008,51.3,395.4425,75.6,0.74,112.9,75,64,22.2,74,75,3.5,448,22.28,3.7,3.7,3.1,0,1
Mozambique,2007,50.9,402.122,78.0,0.69,118.8,75,64,22.1,75,75,3.5,429,21.67,3.8,3.7,3.0,0,1
Mozambique,2006,50.6,410.7595,83.2,0.59,126.2,75,64,22.0,73,78,3.5,409,21.08,3.8,3.7,2.9,0,1
Mozambique,2005,50.4,419.3965,86.9,0.6,132.0,75,64,22.0,71,80,3.5,384,20.49,3.9,3.8,2.9,0,1
Mozambique,2004,50.1,428.034,90.8,0.59,138.2,76,64,21.9,69,83,3.5,370,19.91,3.9,3.8,2.8,0,1
Mozambique,2003,49.9,436.671,95.3,0.6,145.0,76,64,21.8,67,85,3.5,353,19.33,4.0,3.9,2.6,0,1
Mozambique,2002,49.6,445.308,100.3,0.66,152.6,76,64,21.7,76,76,3.5,341,18.76,4.0,4.0,2.5,0,1
Mozambique,2001,49.3,440.8905,106.1,0.65,161.0,76,64,21.7,72,73,3.5,321,18.22,4.1,4.0,2.4,0,1
Mozambique,2000,48.9,436.473,112.4,0.65,170.4,76,64,21.6,69,70,3.5,295,17.71,4.2,4.1,2.2,0,1
Myanmar,2015,65.8,196.053,41.0,1.47,52.2,89,78,22.6,89,89,0.28,1197,52.68,12.8,13.0,4.9,0,1
Myanmar,2014,65.4,197.7265,42.3,1.36,54.1,88,82,22.5,88,88,0.29,1168,52.28,12.9,13.1,4.8,0,1
Myanmar,2013,64.9,199.4,43.8,1.31,56.2,75,80,22.4,76,75,0.31,1088,51.85,12.9,13.2,4.7,0,1
Myanmar,2012,64.5,201.0735,45.4,1.24,58.6,58,80,22.3,87,84,0.32,1017,51.41,13.0,13.2,4.5,0,1
Myanmar,2011,64.0,204.845,47.0,1.09,61.0,40,80,22.2,90,84,0.32,963,50.99,13.0,13.3,4.3,0,1
Myanmar,2010,63.5,208.6165,48.8,0.97,63.7,92,75,22.1,90,90,0.34,903,50.6,13.1,13.3,4.1,0,1
Myanmar,2009,63.1,212.388,50.5,0.88,66.3,91,65,22.0,90,90,0.36,826,50.25,13.1,13.4,4.0,0,1
Myanmar,2008,62.7,216.1595,63.4,0.79,98.4,85,57,21.9,85,85,0.39,753,49.93,13.2,13.4,3.9,0,1
Myanmar,2007,62.3,219.9305,54.1,0.75,71.8,85,66,21.8,84,86,0.42,682,49.62,13.2,13.5,3.8,0,1
Myanmar,2006,61.9,222.7865,55.8,0.67,74.5,75,63,21.8,82,82,0.44,610,49.3,13.2,13.5,3.7,0,1
Myanmar,2005,61.6,225.6425,57.4,0.63,77.2,62,62,21.7,86,73,0.47,542,48.95,13.2,13.6,3.5,0,1
Myanmar,2004,61.3,228.498,59.1,0.64,79.7,74,63,21.6,92,82,0.49,481,48.56,13.3,13.6,3.5,0,1
Myanmar,2003,61.0,231.354,60.7,0.61,82.3,74,63,21.5,86,78,0.5,427,48.15,13.3,13.6,3.4,0,1
Myanmar,2002,60.7,234.2095,62.3,0.14,84.7,74,63,21.5,84,79,0.53,381,47.7,13.3,13.7,3.3,0,1
Myanmar,2001,60.4,237.811,63.8,0.12,87.1,74,63,21.4,77,73,0.54,345,47.23,13.3,13.7,3.2,0,1
Myanmar,2000,60.1,241.4125,65.4,0.12,89.6,74,63,21.3,88,82,0.54,310,46.72,13.3,13.7,3.1,0,1
Namibia,2015,62.1,315.473,33.3,2.63,47.6,92,64,24.2,92,92,4.58,4897,2.31,8.2,8.1,6.7,0,1
Namibia,2014,61.4,328.32,34.0,2.59,47.9,88,64,24.1,88,88,4.5,4782,2.27,8.6,8.5,6.7,0,1
Namibia,2013,60.5,341.1665,35.8,2.45,49.1,89,64,24.0,89,89,4.91,4588,2.23,9.0,8.9,6.6,0,1
Namibia,2012,59.4,354.013,37.9,2.37,50.5,84,64,23.9,84,84,5.38,4421,2.19,9.5,9.4,6.4,0,1
Namibia,2011,58.1,383.243,36.9,1.59,48.9,82,64,23.9,85,82,5.62,4282,2.16,9.9,9.9,6.3,0,1
Namibia,2010,56.7,412.4735,36.8,1.4,49.1,83,64,23.8,83,83,5.85,4147,2.12,1.4,1.4,6.2,0,1
Namibia,2009,55.2,441.7035,38.5,1.35,51.6,83,64,23.7,83,83,6.12,3982,2.08,1.9,1.9,6.2,0,1
Namibia,2008,53.8,470.9335,37.5,1.01,55.1,83,64,23.6,83,83,6.4,4044,2.04,11.5,11.4,6.1,0,1
Namibia,2007,52.6,500.1645,37.6,1.9,60.8,83,64,23.5,81,86,7.04,4012,2.01,12.0,12.0,6.1,0,1
Namibia,2006,51.6,499.055,37.3,1.87,65.4,83,64,23.5,74,86,7.81,3875,1.97,12.6,12.6,6.0,0,1
Namibia,2005,50.9,497.9455,39.4,1.97,70.6,83,64,23.4,86,86,8.45,3681,1.94,13.1,13.1,6.0,0,1
Namibia,2004,50.6,496.836,42.7,1.89,74.4,83,64,23.3,81,81,9.29,3647,1.91,13.7,13.7,5.9,0,1
Namibia,2003,50.6,495.7265,43.3,2.29,74.4,83,64,23.2,82,79,9.74,3298,1.88,14.2,14.3,5.8,0,1
Namibia,2002,50.9,494.617,43.6,1.99,74.7,83,64,23.1,78,77,10.31,3211,1.85,14.7,14.8,5.8,0,1
Namibia,2001,51.4,470.342,44.2,2.29,75.3,83,64,23.0,79,78,11.07,3111,1.82,15.2,15.4,5.8,0,1
Namibia,2000,52.2,446.0665,45.0,2.65,75.8,83,64,22.9,80,79,11.85,3125,1.79,15.7,15.9,5.6,0,1
Nepal,2015,69.5,154.604,29.2,0.24,35.5,91,65,22.4,90,91,0.17,902,27.02,15.7,16.1,4.7,0,1
Nepal,2014,69.2,158.944,30.5,0.24,37.4,92,65,22.2,92,92,0.17,871,26.91,15.9,16.3,4.5,0,1
Nepal,2013,68.8,163.2835,32.0,0.28,39.4,92,65,22.1,92,92,0.17,821,26.92,16.1,16.5,4.2,0,1
Nepal,2012,68.4,167.6235,33.5,0.26,41.5,90,65,22.0,90,90,0.17,791,26.99,16.3,16.7,4.0,0,1
Nepal,2011,68.0,172.406,35.0,0.25,43.6,92,65,21.9,92,92,0.17,754,27.04,16.5,16.9,3.3,0,1
Nepal,2010,67.6,177.189,36.6,0.23,45.9,82,65,21.8,83,82,0.17,730,27.01,16.7,17.2,3.3,0,1
Nepal,2009,67.2,181.972,38.3,0.22,48.3,89,65,21.7,93,89,0.17,700,26.88,16.9,17.4,3.2,0,1
Nepal,2008,66.7,186.7545,40.1,0.2,50.8,82,65,21.6,82,82,0.17,675,26.67,17.0,17.6,3.1,0,1
Nepal,2007,66.3,191.5375,41.9,0.2,53.4,82,65,21.4,82,82,0.17,643,26.38,17.2,17.8,3.0,0,1
Nepal,2006,65.8,197.587,43.8,0.19,56.3,69,65,21.3,91,89,0.17,629,26.07,17.4,18.0,2.9,0,1
Nepal,2005,65.3,203.6355,45.9,0.22,59.4,41,65,21.2,78,75,0.17,616,25.74,17.6,18.2,2.8,0,1
Nepal,2004,64.7,209.685,48.2,0.23,62.7,27,65,21.1,80,80,0.17,603,25.42,17.8,18.4,2.7,0,1
Nepal,2003,64.2,215.7345,50.6,0.2,66.4,46,65,21.0,76,78,0.17,584,25.08,18.0,18.6,2.6,0,1
Nepal,2002,63.6,221.783,53.1,0.19,70.4,46,65,20.9,72,72,0.17,570,24.73,18.2,18.8,2.5,0,1
Nepal,2001,62.9,229.513,55.8,0.091,74.6,46,65,20.8,73,72,0.17,578,24.35,18.3,19.0,2.5,0,1
Nepal,2000,62.3,237.2425,58.7,0.084,79.1,46,65,20.7,74,74,0.17,561,23.94,18.5,19.2,2.4,0,1
Netherlands,2015,81.5,58.0775,3.4,8.3,4.0,94,92,25.5,95,95,0.04,45193,16.94,1.0,0.9,12.1,1,0
Netherlands,2014,81.7,58.8975,3.5,8.38,4.1,92,93,25.5,96,96,0.04,44522,16.87,1.0,0.9,12.1,1,0
Netherlands,2013,81.3,60.819,3.5,8.59,4.1,88,92,25.5,97,97,0.05,44055,16.8,1.0,0.9,12.1,1,0
Netherlands,2012,81.1,62.859,3.6,9.0,4.2,88,93,25.5,97,97,0.05,44243,16.75,1.0,0.9,12.0,1,0
Netherlands,2011,81.2,63.881,3.6,8.95,4.3,88,93,25.5,97,97,0.06,44869,16.69,1.0,0.9,12.0,1,0
Netherlands,2010,80.7,64.5455,3.7,9.34,4.4,88,92,25.5,97,97,0.06,44391,16.62,1.0,0.9,12.0,1,0
Netherlands,2009,80.5,65.6915,3.8,9.12,4.6,88,93,25.5,97,97,0.06,44028,16.53,1.0,0.9,11.9,1,0
Netherlands,2008,80.3,67.9805,4.0,9.51,4.7,88,93,25.4,97,97,0.06,45939,16.45,1.0,0.9,12.0,1,0
Netherlands,2007,80.1,67.8925,4.1,9.45,4.9,88,92,25.4,97,97,0.07,45139,16.38,1.0,1.0,12.0,1,0
Netherlands,2006,79.7,70.055,4.3,9.58,5.1,88,92,25.4,96,96,0.06,43592,16.35,1.0,1.0,11.8,1,0
Netherlands,2005,79.3,72.132,4.4,9.5,5.3,88,93,25.3,96,96,0.06,42202,16.32,1.0,1.0,11.6,1,0
Netherlands,2004,79.1,76.488,4.6,9.57,5.5,88,98,25.3,98,98,0.06,41450,16.28,1.0,1.0,11.5,1,0
Netherlands,2003,78.5,79.8805,4.8,9.48,5.7,88,98,25.2,98,98,0.06,40785,16.23,1.1,1.0,11.3,1,0
Netherlands,2002,78.3,80.574,4.9,9.72,5.9,88,96,25.1,97,97,0.06,40914,16.15,1.1,1.0,11.1,1,0
Netherlands,2001,78.2,81.98,5.0,9.82,6.1,88,97,25.1,97,97,0.06,41087,16.05,1.1,1.1,11.0,1,0
Netherlands,2000,78.0,83.609,5.1,10.13,6.2,88,97,25.0,97,97,0.06,40457,15.93,1.1,1.1,10.8,1,0
New Zealand,2015,81.5,67.0,4.6,8.68,5.5,92,87,28.0,92,92,0.03,38631,4.61,0.4,0.3,12.4,1,0
New Zealand,2014,81.4,68.0,4.7,8.98,5.7,93,86,27.9,93,93,0.03,38002,4.52,0.4,0.3,12.2,1,0
New Zealand,2013,81.4,66.5335,4.8,9.12,5.8,93,86,27.8,92,92,0.03,37219,4.44,0.3,0.3,12.1,1,0
New Zealand,2012,81.2,67.5135,4.9,9.17,5.9,93,85,27.8,93,93,0.03,36521,4.41,0.3,0.3,12.1,1,0
New Zealand,2011,80.9,70.233,5.0,9.45,6.0,95,86,27.7,95,95,0.04,35916,4.38,0.3,0.3,12.0,1,0
New Zealand,2010,80.7,69.92,5.1,9.62,6.1,90,86,27.6,93,93,0.04,35394,4.35,0.3,0.3,12.0,1,0
New Zealand,2009,80.7,71.942,5.2,9.24,6.2,93,86,27.6,92,92,0.04,35252,4.3,0.3,0.3,11.9,1,0
New Zealand,2008,80.4,73.0145,5.2,9.48,6.3,90,86,27.5,89,89,0.04,35655,4.26,0.3,0.3,11.8,1,0
New Zealand,2007,80.2,75.011,5.3,9.2,6.4,88,86,27.4,88,88,0.04,36363,4.22,0.3,0.3,11.8,1,0
New Zealand,2006,80.0,74.797,5.4,9.36,6.5,87,86,27.3,89,89,0.03,35625,4.18,0.3,0.3,11.7,1,0
New Zealand,2005,79.9,77.0035,5.5,9.32,6.6,87,86,27.2,89,89,0.03,35052,4.13,0.3,0.3,11.7,1,0
New Zealand,2004,79.5,78.037,5.6,9.17,6.7,88,86,27.1,87,89,0.03,34310,4.09,0.3,0.3,11.6,1,0
New Zealand,2003,79.1,81.649,5.7,8.92,6.9,89,86,27.0,86,90,0.03,33475,4.03,0.3,0.3,11.6,1,0
New Zealand,2002,78.8,82.496,5.8,9.09,7.0,89,86,26.9,84,90,0.03,32657,3.95,0.3,0.3,11.6,1,0
New Zealand,2001,78.7,82.092,5.9,8.69,7.2,90,86,26.8,82,90,0.02,31745,3.88,0.3,0.3,11.6,1,0
New Zealand,2000,78.6,85.7,6.1,8.83,7.4,90,86,26.7,82,90,0.02,30863,3.86,0.3,0.3,11.6,1,0
Nicaragua,2015,73.6,148.4805,16.6,3.72,19.4,98,83,27.2,99,98,0.11,2050,6.22,1.8,1.7,6.5,0,1
Nicaragua,2014,73.4,150.6365,17.3,3.54,20.2,98,83,27.1,99,98,0.11,1982,6.14,1.8,1.7,6.5,0,1
Nicaragua,2013,73.2,152.7925,18.0,3.55,21.1,98,83,27.0,99,98,0.11,1916,6.06,1.8,1.7,6.4,0,1
Nicaragua,2012,73.0,154.948,18.7,3.6,22.0,98,83,26.9,99,98,0.11,1851,5.98,1.8,1.7,6.3,0,1
Nicaragua,2011,72.7,157.757,19.5,3.34,22.9,98,83,26.8,99,98,0.12,1761,5.9,1.8,1.8,6.1,0,1
Nicaragua,2010,72.4,160.5665,20.3,3.33,23.9,98,83,26.7,99,98,0.12,1679,5.82,1.9,1.8,6.0,0,1
Nicaragua,2009,72.2,163.375,21.1,3.32,24.9,98,83,26.6,99,98,0.12,1630,5.75,1.9,1.8,5.9,0,1
Nicaragua,2008,71.9,166.1845,22.0,3.59,26.1,97,83,26.5,97,97,0.12,1709,5.67,1.9,1.8,5.8,0,1
Nicaragua,2007,71.7,168.994,22.9,3.77,27.3,93,83,26.5,93,93,0.13,1675,5.59,2.0,1.9,5.7,0,1
Nicaragua,2006,71.4,173.308,23.9,3.64,28.5,88,83,26.4,88,88,0.13,1616,5.51,2.0,1.9,5.6,0,1
